entry_ts,league,market,sharp_books_used,sharp_entry_odds,sharp_entry_prob,fair_prob,edge_vs_sharp_entry,exec_book,exec_odds,exec_prob,sharp_close_prob,latency_ms,result
2025-10-17T08:45:25.457214+00:00,NBA,ML,"sbo,isn",1.8568088340271187,0.5385584028223096,0.6,0.06144159717769038,DK,1.6726429703565662,0.5978562178076919,0.5539159627422695,127,PENDING
2025-10-17T08:45:25.468945+00:00,NBA,ML,"pinnacle,sbo,isn",1.9406776857330446,0.5152839172375365,0.6,0.08471608276246345,FD,1.6899160805035844,0.5917453603388437,0.5325205744453695,112,PENDING
2025-10-17T08:45:25.480745+00:00,NBA,ML,"pinnacle,sbo,isn",1.9559382817117443,0.511263575824513,0.6,0.088736424175487,FD,1.6514315816528413,0.6055352284102175,0.5023163056349548,145,PENDING
2025-10-17T08:45:25.492302+00:00,NBA,ML,"pinnacle,sbo,isn",1.94543243022791,0.5140245348345759,0.6,0.08597546516542409,MGM,1.6643997140535978,0.6008172144926225,0.5174002803225652,176,PENDING
2025-10-17T08:45:25.503374+00:00,NBA,ML,"pinnacle,sbo,isn",1.8016308539267731,0.5550526612154949,0.6,0.044947338784505075,MGM,1.6386703644665366,0.6102508605051551,0.5545654771961938,86,PENDING
2025-10-17T08:45:25.514513+00:00,NBA,ML,"pinnacle,sbo,isn",1.77589932763004,0.5630949820418664,0.6,0.03690501795813361,MGM,1.6620389485660532,0.601670617203504,0.5722540074654265,66,PENDING
2025-10-17T08:45:25.525482+00:00,NBA,ML,"pinnacle,sbo,isn",1.881519527138917,0.5314853157652972,0.6,0.06851468423470275,DK,1.6734793199181917,0.5975574290627537,0.5266436214319614,106,PENDING
2025-10-17T08:45:25.536417+00:00,NBA,ML,"pinnacle,sbo,isn",1.9092869151539298,0.5237557498891561,0.6,0.0762442501108439,PB,1.685450991383869,0.5933130094627863,0.522210693096657,92,PENDING
2025-10-17T08:45:25.547432+00:00,NBA,ML,"sbo,isn",1.9131586000839957,0.5226958182955118,0.6,0.07730418170448816,DK,1.669122688322904,0.5991171332077314,0.5118519375731782,123,PENDING
2025-10-17T08:45:25.558363+00:00,NBA,ML,"pinnacle,sbo,isn",1.7774926075243904,0.5625902441263898,0.6,0.03740975587361017,MGM,1.6931481329113018,0.5906157769435916,0.5540578106208016,108,PENDING
2025-10-17T08:45:25.569783+00:00,NBA,ML,"pinnacle,sbo,isn",1.941099277075279,0.5151720016643014,0.6,0.08482799833569854,MGM,1.6710616284269948,0.5984219749820483,0.5272305378731837,90,PENDING
2025-10-17T08:45:25.582643+00:00,NBA,ML,"pinnacle,sbo,isn",1.8542561262345376,0.5392998226359986,0.6,0.06070017736400135,FD,1.6644104761477738,0.6008133296027245,0.528675678517403,98,PENDING
2025-10-17T08:45:25.594455+00:00,NBA,ML,"pinnacle,sbo,isn",1.878179082067858,0.5324305917085441,0.6,0.06756940829145586,MGM,1.6653584921232192,0.6004713127712628,0.5148533077949778,61,PENDING
2025-10-17T08:45:25.606358+00:00,NBA,ML,"pinnacle,sbo,isn",1.9077301294563487,0.524183155971318,0.6,0.07581684402868194,PB,1.651571501626908,0.6054839278922731,0.5425522912545312,236,PENDING
2025-10-17T08:45:25.617591+00:00,NBA,ML,"pinnacle,sbo,isn",1.9108823772707255,0.523318448008443,0.6,0.07668155199155702,DK,1.6714240346417273,0.5982922222452974,0.5406054244524989,80,PENDING
2025-10-17T08:45:25.628671+00:00,NBA,ML,"pinnacle,sbo,isn",1.792887112323465,0.5577596007726694,0.6,0.04224039922733058,PB,1.672727041412074,0.5978261696276669,0.5539980400603685,114,PENDING
2025-10-17T08:45:25.640184+00:00,NBA,ML,"pinnacle,sbo,isn",1.7293491415469548,0.5782522314178096,0.6,0.021747768582190408,PB,1.6629750354529844,0.6013319374500448,0.5805739303140721,97,PENDING
2025-10-17T08:45:25.651869+00:00,NBA,ML,"pinnacle,sbo,isn",1.788422272535538,0.5591520612088154,0.6,0.040847938791184535,PB,1.6688282070518021,0.5992228533616576,0.5626696252928075,122,PENDING
2025-10-17T08:45:25.663225+00:00,NBA,ML,"pinnacle,sbo,isn",1.9303427762976915,0.5180427084136601,0.6,0.08195729158633991,PB,1.6710740445494259,0.5984175286916334,0.5170698424295251,203,PENDING
2025-10-17T08:45:25.674603+00:00,NBA,ML,"pinnacle,sbo,isn",1.870656409058941,0.5345717124520283,0.6,0.0654282875479717,MGM,1.6561356148239692,0.6038152860484738,0.5234475977321941,167,PENDING
2025-10-17T08:45:25.686054+00:00,NBA,ML,"pinnacle,sbo,isn",1.856201610022185,0.5387345828172448,0.6,0.06126541718275513,MGM,1.6427835240361208,0.608722929934871,0.5480089676328267,138,PENDING
2025-10-17T08:45:25.697326+00:00,NBA,ML,"pinnacle,sbo,isn",1.8582716396404297,0.5381344571310883,0.6,0.06186554286891166,DK,1.6703374727386882,0.5986814139782174,0.5386591251146507,108,PENDING
2025-10-17T08:45:25.709804+00:00,NBA,ML,"pinnacle,sbo,isn",1.952856897767234,0.5120702910404409,0.6,0.0879297089595591,PB,1.6687882877779217,0.5992371874394876,0.5267852107703724,17,PENDING
2025-10-17T08:45:25.722078+00:00,NBA,ML,"pinnacle,sbo,isn",1.8815243053697615,0.5314839660301267,0.6,0.06851603396987327,MGM,1.6707878597042887,0.5985200300515645,0.5277648202169138,49,PENDING
2025-10-17T08:45:25.734711+00:00,NBA,ML,"pinnacle,sbo,isn",1.8350133996867757,0.5449551486494285,0.6,0.055044851350571466,MGM,1.6456319061043991,0.6076693070245807,0.5535934287864104,106,PENDING
2025-10-17T08:45:25.746694+00:00,NBA,ML,"pinnacle,sbo,isn",1.8665479298731595,0.5357483641301162,0.6,0.0642516358698838,PB,1.662034352933283,0.6016722808617794,0.5487488100771057,143,PENDING
2025-10-17T08:45:25.758243+00:00,NBA,ML,"pinnacle,sbo,isn",2.0085883551722614,0.4978620917645604,0.6,0.10213790823543956,DK,1.6727874891932066,0.5978045666053521,0.5153014370262383,137,PENDING
2025-10-17T08:45:25.770178+00:00,NBA,ML,"pinnacle,sbo,isn",1.803041354349617,0.5546184493148879,0.6,0.04538155068511207,FD,1.6675914269335428,0.5996672709207039,0.5476442110818851,159,PENDING
2025-10-17T08:45:25.781664+00:00,NBA,ML,"pinnacle,sbo,isn",1.8213020490813399,0.5490577471783977,0.6,0.05094225282160225,MGM,1.6640229355635165,0.6009532552875257,0.5607702181130709,150,PENDING
2025-10-17T08:45:25.793003+00:00,NBA,ML,"pinnacle,sbo,isn",1.93466962526048,0.5168841165143956,0.6,0.08311588348560439,PB,1.6451151068898817,0.6078602012782662,0.5162145847854136,73,PENDING
2025-10-17T08:45:25.804347+00:00,NBA,ML,"pinnacle,sbo,isn",1.8981616099625955,0.5268255320049938,0.6,0.07317446799500615,PB,1.6755685969419076,0.5968123309455114,0.5198362277192063,79,PENDING
2025-10-17T08:45:25.815784+00:00,NBA,ML,"pinnacle,sbo,isn",1.8512686596352466,0.5401701124228122,0.6,0.05982988757718777,PB,1.6573971169928758,0.6033557013869829,0.5432902071383247,166,PENDING
2025-10-17T08:45:25.827553+00:00,NBA,ML,"pinnacle,sbo,isn",1.8774648830834055,0.5326331315223729,0.6,0.06736686847762707,FD,1.6709047317309846,0.5984781663548486,0.5333534672546987,136,PENDING
2025-10-17T08:45:25.838995+00:00,NBA,ML,"pinnacle,sbo,isn",1.8948865850045333,0.527736070281804,0.6,0.07226392971819595,MGM,1.6584971388380267,0.6029555171259555,0.5336451335097375,56,PENDING
2025-10-17T08:45:25.850358+00:00,NBA,ML,"pinnacle,sbo,isn",1.8151070637506581,0.5509316888082864,0.6,0.04906831119171362,FD,1.678508318857078,0.5957670800707829,0.5452222521930684,152,PENDING
2025-10-17T08:45:25.861872+00:00,NBA,ML,"pinnacle,sbo,isn",1.8797366567948002,0.5319894126580116,0.6,0.0680105873419884,FD,1.6699286063004997,0.5988279955365065,0.5346928450508288,85,PENDING
2025-10-17T08:45:25.873735+00:00,NBA,ML,"pinnacle,sbo,isn",1.7912677738139349,0.5582638255534615,0.6,0.04173617444653843,DK,1.6720086488091617,0.5980830306782325,0.5682620680225645,77,PENDING
2025-10-17T08:45:25.885068+00:00,NBA,ML,"pinnacle,sbo,isn",1.8557022072793594,0.5388795659547647,0.6,0.06112043404523526,MGM,1.6564026540357095,0.6037179411440629,0.5306570657818616,128,PENDING
2025-10-17T08:45:25.896425+00:00,NBA,ML,"pinnacle,sbo,isn",1.9392720623163817,0.5156574053903198,0.6,0.08434259460968019,FD,1.6853311557316921,0.593355197047815,0.5242253452159851,153,PENDING
2025-10-17T08:45:25.907887+00:00,NBA,ML,"sbo,isn",1.9420050117391157,0.5149317298128259,0.6,0.08506827018717411,FD,1.663822062131338,0.6010258084443302,0.49489650689216075,184,PENDING
2025-10-17T08:45:25.919466+00:00,NBA,ML,"pinnacle,sbo,isn",1.844959405903675,0.542017345639208,0.6,0.057982654360791974,MGM,1.6850555470471973,0.5934522465756974,0.5259947502286187,69,PENDING
2025-10-17T08:45:25.931153+00:00,NBA,ML,"pinnacle,sbo,isn",2.0033316994164307,0.49916846036594903,0.6,0.10083153963405095,DK,1.6727951833079258,0.597801816969915,0.5044103387940767,131,PENDING
2025-10-17T08:45:25.942262+00:00,NBA,ML,"pinnacle,sbo,isn",1.9334337874865402,0.5172145053387103,0.6,0.0827854946612897,MGM,1.6674219196641022,0.599728232073048,0.5124967450023269,138,PENDING
2025-10-17T08:45:25.953399+00:00,NBA,ML,"pinnacle,sbo,isn",1.9144574737370135,0.5223411925928049,0.6,0.07765880740719511,DK,1.657517515860366,0.6033118747954412,0.5237236069133917,150,PENDING
2025-10-17T08:45:25.964684+00:00,NBA,ML,"pinnacle,sbo,isn",1.819106287527086,0.5497204901421189,0.6,0.0502795098578811,PB,1.656936675222518,0.6035233663143494,0.5479243760038043,127,PENDING
2025-10-17T08:45:25.975677+00:00,NBA,ML,"pinnacle,sbo,isn",1.8092140116717579,0.5527262079271515,0.6,0.04727379207284843,PB,1.6739366748592142,0.5973941637213395,0.5500678200079978,115,PENDING
2025-10-17T08:45:25.986763+00:00,NBA,ML,"pinnacle,sbo,isn",1.9116967294034959,0.5230955227464498,0.6,0.07690447725355021,MGM,1.6488525689275866,0.6064823616403738,0.5082736687720215,26,PENDING
2025-10-17T08:45:25.997839+00:00,NBA,ML,"pinnacle,sbo,isn",1.959365258186772,0.5103693636608705,0.6,0.08963063633912949,FD,1.6627193146698667,0.6014244203319129,0.512347264480289,163,PENDING
2025-10-17T08:45:26.009041+00:00,NBA,ML,"pinnacle,sbo,isn",1.9433941395237395,0.5145636593537667,0.6,0.08543634064623329,PB,1.6560478783626158,0.6038472758340356,0.5280995182494607,123,PENDING
2025-10-17T08:45:26.020646+00:00,NBA,ML,"pinnacle,sbo,isn",1.8498988831052638,0.5405700869019323,0.6,0.059429913098067666,FD,1.646354269923014,0.607402682562825,0.5316887483645958,105,PENDING
2025-10-17T08:45:26.031745+00:00,NBA,ML,"pinnacle,isn",1.7932041370814835,0.5576609931469056,0.6,0.04233900685309433,DK,1.6476882974348541,0.6069109075768852,0.5615892678295048,78,PENDING
2025-10-17T08:45:26.044028+00:00,NBA,ML,"pinnacle,sbo",1.8708377625561907,0.5345198926462043,0.6,0.06548010735379572,MGM,1.6416195762829846,0.6091545291292376,0.5438028625618891,95,PENDING
2025-10-17T08:45:26.056262+00:00,NBA,ML,"pinnacle,sbo,isn",1.9313140730492142,0.5177821743002013,0.6,0.08221782569979863,PB,1.6576286773123072,0.6032714163834377,0.5220610787071506,112,PENDING
2025-10-17T08:45:26.068347+00:00,NBA,ML,"pinnacle,sbo,isn",1.8711836094805172,0.5344210984605742,0.6,0.0655789015394258,DK,1.6852133049435405,0.5933966917223591,0.5309932369519303,60,PENDING
2025-10-17T08:45:26.082216+00:00,NBA,ML,"pinnacle,sbo,isn",1.8879251657311467,0.5296820118464414,0.6,0.07031798815355861,FD,1.6822922519465893,0.5944270377771131,0.5335157829782661,114,PENDING
2025-10-17T08:45:26.096729+00:00,NBA,ML,"pinnacle,sbo,isn",1.8994644926728481,0.526464171274316,0.6,0.07353582872568398,MGM,1.6960217004049478,0.5896150973547312,0.5271579826256437,126,PENDING
2025-10-17T08:45:26.108208+00:00,NBA,ML,"sbo,isn",1.8351920636769479,0.5449020948774285,0.6,0.05509790512257151,MGM,1.6713055196014384,0.5983346481369087,0.5446434663978899,132,PENDING
2025-10-17T08:45:26.119288+00:00,NBA,ML,"pinnacle,sbo,isn",1.8026679457611088,0.5547333341958258,0.6,0.045266665804174155,DK,1.638364152088325,0.6103649171799564,0.5435594930659298,101,PENDING
2025-10-17T08:45:26.130421+00:00,NBA,ML,isn,1.833515729952044,0.5454002840903662,0.6,0.05459971590963375,PB,1.6821705792306854,0.5944700331504635,0.53577937292695,133,PENDING
2025-10-17T08:45:26.141403+00:00,NBA,ML,"pinnacle,sbo,isn",1.9038441994094915,0.5252530644630303,0.6,0.07474693553696965,FD,1.669244615353112,0.5990733717529231,0.5314447756327842,106,PENDING
2025-10-17T08:45:26.152867+00:00,NBA,ML,"sbo,isn",1.9552786000175588,0.5114360684922444,0.6,0.08856393150775554,DK,1.6667547138506142,0.5999683046881886,0.5374128057582027,128,PENDING
2025-10-17T08:45:26.164025+00:00,NBA,ML,"pinnacle,sbo,isn",1.78944535934269,0.5588323749473558,0.6,0.04116762505264415,FD,1.6747722446632876,0.597096114523351,0.5582645430034289,113,PENDING
2025-10-17T08:45:26.175137+00:00,NBA,ML,"pinnacle,sbo,isn",1.926211112238294,0.5191538942156662,0.6,0.08084610578433382,MGM,1.6549230953257312,0.6042576859459288,0.5258097465788004,163,PENDING
2025-10-17T08:45:26.186392+00:00,NBA,ML,"pinnacle,sbo,isn",1.8437333215104166,0.5423777876839496,0.6,0.05762221231605036,MGM,1.672995687135763,0.5977301721034565,0.5392910571284855,157,PENDING
2025-10-17T08:45:26.197505+00:00,NBA,ML,"pinnacle,sbo,isn",1.905308540052855,0.5248493768742878,0.6,0.07515062312571219,FD,1.6394677330944734,0.6099540599756199,0.5098987685720158,174,PENDING
2025-10-17T08:45:26.208588+00:00,NBA,ML,"pinnacle,sbo,isn",1.869883171582422,0.5347927695149703,0.6,0.06520723048502963,DK,1.646056618679953,0.6075125172802045,0.5051474811365538,98,PENDING
2025-10-17T08:45:26.219732+00:00,NBA,ML,"pinnacle,sbo",1.9125400530953698,0.5228648667417657,0.6,0.07713513325823429,MGM,1.658930902022974,0.6027978614302474,0.5275156688367687,57,PENDING
2025-10-17T08:45:26.230947+00:00,NBA,ML,"pinnacle,sbo,isn",1.917228070070127,0.5215863545975638,0.6,0.07841364540243623,DK,1.6654716816884763,0.6004305032591052,0.5294944158144645,133,PENDING
2025-10-17T08:45:26.241948+00:00,NBA,ML,"pinnacle,sbo,isn",1.8391896947603443,0.543717705057229,0.6,0.05628229494277093,DK,1.6792303238250026,0.5955109229579473,0.560007074533469,81,PENDING
2025-10-17T08:45:26.253076+00:00,NBA,ML,"pinnacle,sbo,isn",1.8078631302226995,0.553139219049628,0.6,0.04686078095037194,FD,1.6640133421100574,0.6009567199334753,0.5671774329702937,102,PENDING
2025-10-17T08:45:26.264327+00:00,NBA,ML,"pinnacle,sbo,isn",1.841916017521512,0.5429129181175172,0.6,0.05708708188248279,FD,1.670260912584154,0.5987088558833865,0.5585600983342163,105,PENDING
2025-10-17T08:45:26.275305+00:00,NBA,ML,"pinnacle,sbo,isn",1.8089499856225362,0.5528068813112363,0.6,0.047193118688763636,MGM,1.6729728535011912,0.5977383302467842,0.5371492905894312,145,PENDING
2025-10-17T08:45:26.286281+00:00,NBA,ML,"pinnacle,sbo,isn",1.9477566515846299,0.5134111590307924,0.6,0.0865888409692076,PB,1.6340635541386768,0.6119713015245023,0.5055455012797507,52,PENDING
2025-10-17T08:45:26.297468+00:00,NBA,ML,"pinnacle,sbo,isn",1.8258122743149006,0.5477014335305802,0.6,0.05229856646941977,MGM,1.6641811202806243,0.6008961331272488,0.5451676578411001,113,PENDING
2025-10-17T08:45:26.308444+00:00,NBA,ML,"pinnacle,sbo,isn",1.8218085225366383,0.548905105904119,0.6,0.05109489409588097,FD,1.6765421937299174,0.5964657517955048,0.5555317656079738,135,PENDING
2025-10-17T08:45:26.319382+00:00,NBA,ML,"pinnacle,sbo,isn",1.8208269547617084,0.5492010085773746,0.6,0.05079899142262534,PB,1.6954191860200623,0.5898246334863446,0.5483300668668495,107,PENDING
2025-10-17T08:45:26.330375+00:00,NBA,ML,"pinnacle,sbo,isn",1.8569995389306855,0.5385030954697109,0.6,0.06149690453028911,MGM,1.6495597452918491,0.6062223589380054,0.5296151223374017,117,PENDING
2025-10-17T08:45:26.341460+00:00,NBA,ML,"pinnacle,sbo,isn",1.8978022958397018,0.526925276775229,0.6,0.07307472322477093,MGM,1.6561016314840837,0.6038276763871485,0.5359271224154287,149,PENDING
2025-10-17T08:45:26.352413+00:00,NBA,ML,"pinnacle,sbo,isn",1.8280247679111794,0.5470385399332774,0.6,0.05296146006672253,DK,1.6743186926618585,0.5972578603958509,0.5489182758081385,62,PENDING
2025-10-17T08:45:26.363434+00:00,NBA,ML,"pinnacle,sbo,isn",1.9018323908560293,0.5258086910329108,0.6,0.07419130896708914,MGM,1.6542638949850585,0.6044984739324387,0.5277071249612852,61,PENDING
2025-10-17T08:45:26.374713+00:00,NBA,ML,"pinnacle,sbo,isn",1.8060394988890367,0.5536977461540226,0.6,0.046302253845977415,MGM,1.6631668461791815,0.6012625866715148,0.5573322895324133,23,PENDING
2025-10-17T08:45:26.385696+00:00,NBA,ML,"pinnacle,sbo,isn",1.842706243020448,0.5426800955321359,0.6,0.05731990446786406,PB,1.651907792560364,0.6053606651071343,0.5498240603584426,199,PENDING
2025-10-17T08:45:26.396696+00:00,NBA,ML,"pinnacle,sbo,isn",1.9422114603858647,0.5148769948053582,0.6,0.08512300519464178,DK,1.6699432117030477,0.5988227581584503,0.5309881562903545,71,PENDING
2025-10-17T08:45:26.407743+00:00,NBA,ML,"pinnacle,sbo,isn",1.9525851430745715,0.5121415593818276,0.6,0.08785844061817238,MGM,1.6440370562696738,0.6082587957408964,0.4993308673133693,103,PENDING
2025-10-17T08:45:26.419128+00:00,NBA,ML,"pinnacle,sbo,isn",1.8758796889448097,0.5330832280414018,0.6,0.06691677195859813,FD,1.6700298244956673,0.5987917014008958,0.5153336074449806,140,PENDING
2025-10-17T08:45:26.430212+00:00,NBA,ML,"pinnacle,sbo,isn",1.8145642317028414,0.5510965015890179,0.6,0.04890349841098207,FD,1.657995522289524,0.6031379376821846,0.5447303487579955,141,PENDING
2025-10-17T08:45:26.441325+00:00,NBA,ML,"pinnacle,sbo,isn",1.8785655459854436,0.5323210585529118,0.6,0.06767894144708819,PB,1.6435798846296719,0.608427986586924,0.5377014029521943,78,PENDING
2025-10-17T08:45:26.452409+00:00,NBA,ML,"pinnacle,sbo,isn",1.9151843236381512,0.5221429538961373,0.6,0.07785704610386268,PB,1.6728887274118251,0.5977683892622847,0.5140769648530635,68,PENDING
2025-10-17T08:45:26.463532+00:00,NBA,ML,"pinnacle,sbo,isn",1.8540000790437303,0.5393743027863231,0.6,0.06062569721367683,DK,1.6581826194929867,0.6030698840069645,0.5538860912765338,102,PENDING
2025-10-17T08:45:26.474586+00:00,NBA,ML,"pinnacle,sbo,isn",1.747503707836391,0.5722448516221542,0.6,0.027755148377845762,FD,1.6581044098498967,0.603098329670643,0.5769562145561535,98,PENDING
2025-10-17T08:45:26.486433+00:00,NBA,ML,"sbo,isn",1.879409910492389,0.5320819020997972,0.6,0.06791809790020276,MGM,1.6523383314852071,0.6052029302625621,0.5079540987905024,184,PENDING
